Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDH34,OUT013,3016.8479
DRI49,OUT013,1237.887207
DRI59,OUT046,3616.466797
DRC36,OUT049,2920.619873
FDS15,OUT019,297.1905518
FDI07,OUT018,2734.094482
FDZ15,OUT018,1642.569092
NCX41,OUT027,5248.163086
NCO29,OUT019,458.0356445
FDF57,OUT013,2706.085449
FDI33,OUT035,1457.079956
DRJ47,OUT049,2899.154053
FDB34,OUT046,1399.380127
FDY22,OUT027,3450.835449
DRL11,OUT017,2515.527832
FDY46,OUT035,3114.124756
FDG17,OUT013,4150.524902
FDE52,OUT018,1179.977051
DRP47,OUT027,5843.883789
FDO01,OUT010,493.0065613
FDL09,OUT046,2481.914307
FDR57,OUT013,2418.421143
DRD37,OUT035,829.9468384
FDQ36,OUT027,1129.840576
FDL33,OUT049,3105.375732
FDL48,OUT045,767.7610474
FDL28,OUT049,3886.868652
NCN29,OUT046,769.1671143
FDO13,OUT035,2628.314453
FDB38,OUT045,2597.578857
FDI36,OUT035,3163.851074
FDI58,OUT035,1547.921265
FDH22,OUT018,1737.966187
FDQ27,OUT013,1848.84375
FDT33,OUT046,2615.999756
FDC56,OUT045,1802.183472
FDF14,OUT046,2423.16748
FDQ39,OUT017,3247.444824
NCM43,OUT017,2718.337646
FDS46,OUT035,2070.4375
FDI22,OUT049,3610.677734
NCE43,OUT045,2669.12915
FDZ36,OUT010,694.6480713
FDR13,OUT019,359.3867188
FDP46,OUT018,1217.601563
FDW56,OUT019,603.802063
FDB40,OUT017,2519.157959
FDM28,OUT018,2541.096924
FDV49,OUT013,4392.979004
NCS53,OUT018,2269.482178
FDO03,OUT049,3938.5271
FDT15,OUT035,3225.530762
FDD33,OUT049,3660.748291
FDX13,OUT017,4199.263672
FDH60,OUT013,2885.813477
DRH51,OUT046,1273.861084
NCL07,OUT049,737.1903687
FDW51,OUT045,3394.255859
FDF21,OUT019,540.5545654
FDH26,OUT019,408.8688354
FDJ03,OUT049,823.7678833
FDU35,OUT017,1593.49231
DRL01,OUT018,3287.608154
FDE59,OUT045,618.067688
FDI60,OUT035,1188.253052
DRH39,OUT035,1247.054443
FDK36,OUT049,832.0493774
FDN52,OUT045,1377.493164
FDU12,OUT017,4019.496094
NCT05,OUT027,5839.587891
FDS37,OUT027,2884.122803
FDK24,OUT017,784.8538818
DRF36,OUT013,3071.847412
FDN46,OUT010,256.6026917
NCN06,OUT045,2446.340576
FDD59,OUT035,1390.141357
FDM14,OUT045,1665.254272
FDO10,OUT018,731.5289307
FDU35,OUT013,1530.264282
NCA30,OUT018,2713.293213
NCO41,OUT049,1607.807495
FDI24,OUT046,2780.244385
FDZ16,OUT046,3017.556396
FDV47,OUT046,1275.547119
FDV16,OUT045,630.3068237
FDZ22,OUT035,1474.654785
FDO20,OUT010,529.8932495
FDW38,OUT013,1024.829102
FDW52,OUT045,2666.5625
FDT43,OUT019,117.7443695
NCS29,OUT045,3914.499756
NCC31,OUT017,2429.671631
FDA21,OUT017,3162.562012
FDQ55,OUT046,1928.011597
NCE54,OUT049,1229.048828
FDD45,OUT017,1546.049683
NCP17,OUT017,979.7650146
FDR47,OUT035,3087.367432
DRM35,OUT013,2758.69873
FDR47,OUT019,471.1193542
FDX19,OUT010,684.6392212
FDV22,OUT027,4190.123047
FDQ46,OUT027,3099.026367
DRO47,OUT045,1669.452148
FDB44,OUT010,784.0739746
FDN02,OUT010,765.4035645
FDW10,OUT045,2551.989258
FDJ41,OUT019,870.2520142
FDM50,OUT046,912.5454102
FDW10,OUT035,2674.484375
FDY48,OUT049,1722.647949
NCE30,OUT027,5303.354004
FDO04,OUT045,840.8886719
FDQ26,OUT010,218.352005
NCX29,OUT018,2172.880371
FDE39,OUT046,1837.895386
NCR54,OUT027,5335.388672
NCP55,OUT027,1551.160889
FDX22,OUT017,3699.883789
FDI05,OUT035,1313.986328
FDC51,OUT027,3279.283447
FDC10,OUT013,1844.090088
FDJ46,OUT045,2748.258545
FDV10,OUT010,56.08898544
FDX12,OUT027,5813.001953
FDL43,OUT019,289.0292969
DRB13,OUT046,2891.040039
FDF59,OUT027,3117.526611
FDT35,OUT049,2645.154541
NCJ19,OUT035,936.7020874
FDT35,OUT018,2271.203613
FDI48,OUT046,775.1968994
DRC24,OUT019,401.4548035
NCZ05,OUT017,1700.641602
FDJ57,OUT049,3287.632324
FDX11,OUT017,3269.162842
FDE09,OUT035,1816.243042
NCK06,OUT049,2065.127197
DRE37,OUT017,3123.863037
FDV56,OUT046,1634.496216
FDY43,OUT017,2818.240967
FDV35,OUT013,2330.54248
FDF05,OUT019,848.0496826
FDA36,OUT035,2956.24585
FDS13,OUT027,5589.245117
FDU47,OUT013,2365.015625
FDI36,OUT010,696.4534302
FDH48,OUT046,1368.554565
FDZ14,OUT013,1884.637817
FDS46,OUT013,1960.825562
FDE21,OUT017,1962.379639
FDA26,OUT049,3848.825928
FDV12,OUT046,1531.040771
FDL46,OUT019,388.2241821
FDN57,OUT013,2201.67749
NCJ18,OUT017,1982.99707
FDO36,OUT045,2798.156494
FDX55,OUT018,3097.319336
FDT25,OUT019,357.4757385
FDD16,OUT049,1142.615479
NCX18,OUT013,2937.286133
NCG55,OUT018,1612.439697
NCV18,OUT049,1482.291382
NCS18,OUT035,1753.927002
FDC37,OUT045,1673.451538
FDE47,OUT046,2018.218262
DRG49,OUT019,640.3173828
FDC39,OUT049,3620.300781
FDH24,OUT019,439.1882324
FDV39,OUT027,4711.467285
NCL17,OUT045,2240.200684
NCY53,OUT035,1867.796387
FDH52,OUT013,975.2069702
NCD19,OUT018,782.4904175
FDI44,OUT046,1203.042114
DRD49,OUT027,5798.67334
FDN08,OUT035,1919.489624
FDO20,OUT027,6406.5
FDY02,OUT046,3990.955322
FDX23,OUT045,1436.750977
FDX01,OUT017,1912.781616
FDH20,OUT027,2451.670898
NCX41,OUT017,3668.068848
FDD21,OUT027,3142.55957
DRH11,OUT019,129.3072815
DRE60,OUT018,3411.910156
FDB10,OUT013,3802.585693
FDH38,OUT013,1803.105347
NCL07,OUT018,533.9205933
FDD48,OUT046,1847.009521
NCT54,OUT027,2621.723145
FDF32,OUT027,5477.37207
DRH51,OUT045,1246.45459
DRG03,OUT035,2519.866699
NCY42,OUT019,403.2698364
FDH32,OUT017,1602.592651
NCJ06,OUT027,2846.247314
FDH47,OUT027,2448.41333
FDZ08,OUT018,1162.064575
FDK16,OUT017,1586.382813
DRG01,OUT018,1034.742798
NCM53,OUT027,2720.186523
NCB07,OUT035,3070.919678
NCZ06,OUT035,3833.106445
FDU48,OUT049,2007.139404
NCB55,OUT027,1589.739258
FDP15,OUT013,4189.898438
FDF17,OUT046,3223.327393
NCN06,OUT049,2653.895752
DRM48,OUT018,538.5056763
FDH10,OUT046,2463.937256
FDC60,OUT018,1333.879761
FDE35,OUT018,793.1056519
DRI23,OUT013,2489.951904
NCR38,OUT013,3783.58374
FDP04,OUT035,1013.726013
NCW17,OUT045,2062.413086
FDX34,OUT017,1932.420532
NCK53,OUT045,1542.794067
NCO54,OUT010,191.4753418
NCH55,OUT046,1979.525146
FDT44,OUT027,2968.083496
DRG49,OUT046,3948.963379
FDX46,OUT010,214.2884064
DRG36,OUT049,3003.056641
FDU37,OUT049,1338.31604
FDK10,OUT049,2799.109131
DRF37,OUT027,6156.498535
FDC44,OUT035,1831.728027
FDP15,OUT046,3813.599854
FDZ27,OUT027,1351.062012
FDY22,OUT019,354.1984253
DRG51,OUT035,2793.649658
FDN58,OUT045,3566.846924
FDW01,OUT049,2536.501465
FDX24,OUT018,1347.08728
FDO51,OUT017,749.1333008
FDJ52,OUT027,4101.616699
NCY06,OUT010,495.2651978
FDE20,OUT018,2456.538574
FDT23,OUT010,296.6791077
FDQ51,OUT046,772.8805542
FDE35,OUT046,1002.889465
FDB46,OUT013,3327.670654
NCG19,OUT035,3684.238037
NCL06,OUT018,3368.438965
FDT36,OUT019,18.37108421
FDC56,OUT049,1943.97168
FDJ26,OUT049,3595.937988
FDZ59,OUT017,2639.218994
FDV11,OUT027,4670.792969
FDR13,OUT010,424.8564758
FDI15,OUT018,3568.790527
FDF47,OUT018,2954.783203
NCB54,OUT019,338.5991821
NCK19,OUT027,5204.282715
FDX16,OUT017,2465.956543
FDL50,OUT045,1888.100342
NCE31,OUT035,672.7513428
DRJ01,OUT049,2513.5354
FDE22,OUT013,2518.397705
FDY20,OUT019,276.5290222
NCO14,OUT045,701.3469849
NCR50,OUT017,2514.976318
DRM47,OUT017,3016.876465
FDO27,OUT010,265.0834961
FDJ20,OUT027,3036.769043
NCX17,OUT013,3372.119873
FDG59,OUT049,651.8851318
FDD52,OUT045,1530.031006
FDO48,OUT017,3973.20459
FDC59,OUT019,259.286499
FDS15,OUT018,1416.984863
FDB47,OUT035,3766.693115
FDV14,OUT019,287.8312378
FDB27,OUT013,2924.423584
FDA35,OUT035,2055.050049
FDN51,OUT018,3547.914795
FDO39,OUT019,457.1160583
FDB28,OUT049,3047.994385
DRJ25,OUT046,757.2827759
FDH46,OUT027,2730.481934
FDI10,OUT045,2808.859131
FDU21,OUT018,433.4377441
FDD09,OUT049,3095.290527
FDD10,OUT046,2685.515625
FDN31,OUT010,637.3117065
FDA46,OUT018,2801.770996
FDM56,OUT046,1584.07373
FDF11,OUT010,936.3881836
FDS32,OUT018,1943.765503
NCM06,OUT013,2311.156494
FDZ26,OUT045,3812.359619
FDO01,OUT013,1926.531982
FDJ46,OUT049,2884.944092
FDG26,OUT019,691.7146606
FDZ38,OUT035,3123.916016
NCO55,OUT013,1740.490601
FDT60,OUT035,1982.018555
FDW37,OUT049,1420.751343
NCK42,OUT018,3011.753418
FDA45,OUT046,2348.101074
FDW55,OUT018,3386.521484
FDY44,OUT017,3177.539063
FDQ31,OUT017,1480.091064
FDM09,OUT049,2926.974609
FDH12,OUT018,1409.452271
NCQ43,OUT035,1657.731689
FDT33,OUT035,2898.919434
NCT41,OUT018,2084.279785
DRJ25,OUT010,107.5111923
NCQ41,OUT046,3052.429443
NCN17,OUT049,1664.780151
DRO35,OUT027,2802.299561
FDU27,OUT018,635.1792603
FDY43,OUT027,4459.032715
FDG46,OUT035,1957.712769
DRL49,OUT018,2069.65332
NCB55,OUT049,895.4622803
FDK28,OUT049,4377.038086
FDO49,OUT045,778.2643433
FDT03,OUT013,2301.124756
FDW33,OUT027,2886.105713
FDR02,OUT035,1798.49646
FDF50,OUT013,2968.797852
FDA40,OUT018,1199.125366
NCT53,OUT018,2207.740723
FDY60,OUT035,2589.485596
FDP44,OUT027,2643.687012
NCQ50,OUT045,3389.026611
NCC30,OUT017,2839.791016
FDQ60,OUT018,1721.270142
FDG41,OUT046,1666.221313
FDQ03,OUT046,3684.428467
FDM03,OUT045,1673.905518
FDZ51,OUT018,1298.403076
DRF51,OUT035,718.326355
FDF39,OUT017,4453.082031
FDW52,OUT035,2838.332275
FDY22,OUT049,2543.061035
FDG14,OUT013,2333.12207
FDA57,OUT017,689.3187866
FDL45,OUT019,412.2320862
FDX28,OUT046,1570.809326
NCQ54,OUT013,2793.119385
FDH40,OUT045,1260.998535
FDU52,OUT035,2575.768555
FDT60,OUT010,458.3651428
FDK08,OUT045,1390.781982
FDN04,OUT049,2840.289307
FDE50,OUT013,2952.669922
FDI16,OUT049,809.6097412
FDM50,OUT049,1015.772095
NCV30,OUT049,990.1934814
FDT44,OUT013,1806.402588
FDY60,OUT013,2459.767334
FDT56,OUT017,920.5006104
FDV58,OUT018,2643.185059
FDU04,OUT013,1883.542358
NCN05,OUT027,4771.171875
FDI53,OUT018,2346.282715
FDD34,OUT046,2540.910156
FDW47,OUT027,3150.324951
FDT51,OUT027,3055.066406
FDO27,OUT013,1541.414063
NCQ18,OUT018,1373.543091
NCW05,OUT013,1618.769409
FDI15,OUT010,883.8067017
NCH43,OUT010,741.7530518
FDT40,OUT049,1865.807007
NCG19,OUT017,3569.008545
NCM30,OUT035,723.2546387
FDB38,OUT017,2578.813965
FDB22,OUT046,2384.800293
FDC58,OUT046,700.4204712
NCI29,OUT013,2217.560303
FDA23,OUT010,360.7090149
DRG48,OUT013,2372.429199
FDV21,OUT013,1873.94104
NCG18,OUT019,337.8010864
FDG40,OUT045,615.6077881
FDU24,OUT018,1404.997803
FDA22,OUT049,2732.890869
FDY35,OUT046,853.1968384
FDJ15,OUT045,3035.613281
NCW18,OUT018,3162.547852
FDK56,OUT018,2763.828857
FDF44,OUT046,1984.642578
FDP51,OUT049,2046.308228
FDU22,OUT027,3036.320068
FDM28,OUT017,2849.606445
NCL42,OUT046,3818.426758
FDJ15,OUT019,539.0167236
FDI32,OUT018,1481.981689
DRL11,OUT046,2482.151611
DRO59,OUT018,994.8429565
FDA07,OUT019,364.7458496
NCO53,OUT013,2848.948486
FDO21,OUT045,3451.626709
FDW39,OUT045,2710.086426
NCV17,OUT013,2098.321289
FDE22,OUT046,2573.803467
NCB06,OUT018,2296.669189
DRF48,OUT017,2936.345703
FDB05,OUT013,3924.495361
FDP28,OUT027,6076.687012
FDP23,OUT046,3614.853271
NCS41,OUT018,2602.149658
FDS40,OUT018,490.6258545
FDA16,OUT017,3677.774414
FDN20,OUT035,2690.9375
FDF04,OUT027,6378.790039
DRG36,OUT018,2401.262939
FDW16,OUT018,1334.875488
FDU09,OUT017,992.4682007
FDW01,OUT046,2442.602295
FDB15,OUT045,4323.853027
NCJ17,OUT049,1435.272339
NCT18,OUT018,2649.563721
FDG16,OUT018,3113.668945
FDP27,OUT017,3071.304199
FDQ44,OUT027,3005.126465
FDL50,OUT027,3103.136475
FDW57,OUT027,4771.328125
FDS34,OUT013,1791.286621
NCV30,OUT035,996.0546265
FDD26,OUT018,2725.907227
FDA03,OUT045,2364.35791
FDS27,OUT018,2598.070313
FDM12,OUT013,2931.37915
NCV42,OUT027,2791.581787
NCS41,OUT046,2944.081055
FDN56,OUT018,2038.752808
DRK59,OUT046,3562.062256
NCG18,OUT046,1820.456543
NCN26,OUT017,1887.214966
FDI60,OUT027,2025.696167
NCI43,OUT049,809.7049561
NCL17,OUT049,2399.668457
FDQ19,OUT019,655.6893921
FDY43,OUT049,2821.002686
FDR36,OUT049,746.038208
FDJ58,OUT049,2960.906982
DRY23,OUT045,677.2362671
FDK26,OUT027,4888.757324
DRH03,OUT045,1452.319824
FDC10,OUT010,480.7212219
FDD23,OUT013,2976.557129
FDP32,OUT045,1850.058105
FDO31,OUT035,1396.725952
FDQ57,OUT013,2434.174805
FDX32,OUT027,4042.857178
FDC39,OUT027,5818.187012
FDU55,OUT046,4141.259277
FDL45,OUT013,1980.61792
DRK37,OUT049,3314.351318
FDK22,OUT013,3527.615723
DRG37,OUT027,4159.707031
FDK22,OUT017,3741.745361
DRH36,OUT018,949.8591309
DRC36,OUT018,2584.774658
DRE03,OUT027,1110.772339
FDF34,OUT046,2868.260742
FDZ22,OUT046,1449.849854
FDC44,OUT010,356.0229797
FDN31,OUT027,5167.883789
FDO03,OUT017,4061.81665
FDA01,OUT049,962.2860718
NCH42,OUT049,4051.54126
FDF46,OUT018,1683.845947
DRL35,OUT046,665.5192261
FDW46,OUT049,1073.990356
FDB58,OUT046,2361.53833
FDD47,OUT018,2506.422119
NCO17,OUT045,1773.862793
FDJ26,OUT017,3845.415039
FDU37,OUT045,1380.893188
